date,inst1,inst2,inst3,inst4,inst5,qis_total
2015-03-27,-0.017950348911862195,0.017324218099840232,-0.0197966049004823,0.00950974072934464,-0.006875209648636066,0.003660908692461282
2015-03-30,0.007255094812835387,0.0064223304635904295,-0.0001969803912458728,0.00425977975442287,-0.0008509352095542451,0.005968146066385066
2015-03-31,0.0073395082657012264,0.026523261145384565,-0.010629911925079002,-0.02849331695144361,-0.004472416936405058,0.0037381723234370945
2015-04-01,-0.004640258999140285,-0.00423081810477569,-0.007311511631420897,0.00805190752281432,-0.015094624014698563,-0.0011367191665067854
2015-04-02,0.004707751057216587,0.007961587414284519,0.0026317272563248953,0.004584289482433314,0.010541939813002096,-0.0010597066752301824
2015-04-03,0.000735652822568983,-0.0038579593647078327,0.003990963508998914,0.0056032961385079185,0.00988649123340628,0.0042449386952129395
2015-04-06,-0.01692392759890479,-0.0019023782482146907,-0.008422946299392192,0.005248683439508223,0.008093800884715384,-0.0008528709253923582
2015-04-07,-0.0025441268115708217,-0.008451215783501201,0.004875708279408761,-0.0009991808529366303,0.015791133283356334,0.0078637307851704
2015-04-08,0.017929530541494886,0.012308532583618673,0.001961259248384828,0.01663017397564381,0.0027479231963778022,-0.0009913422131341046
2015-04-09,-0.0045919389041560585,-0.007804085237232847,-0.005528012499608941,0.00014267227398447196,0.005193954977784954,0.001027496512926829
2015-04-10,-0.01395156939485918,-0.0050871111308119716,0.0018028081115791703,0.005992636422447938,-0.0001851502728780353,-0.003143946697088148
2015-04-13,0.002645081338283408,-0.014562268883886556,-0.007194293901420203,-0.0003477565355566592,0.0057160622670899405,-0.0011665167560063628
2015-04-14,0.002513032921818607,-0.009885892638744615,-0.0017924959483855557,0.013806545085891271,0.006086840558562179,-0.0006192175266628034
2015-04-15,-0.0014253304335640567,-0.012010041140635763,-0.0056069689371206185,0.0002593132601066569,0.003135418084600072,-0.003172957755685176
2015-04-16,0.0058556344510155905,0.004955827012665774,-0.0028618908981494794,-0.004399944094533223,0.02261687770518634,0.003915032361468382
2015-04-17,-0.005364673219278842,-0.015200444343574772,-0.013009739824419499,-0.0029786999841674064,0.010439822027335134,-0.0010892958288054577
2015-04-20,-0.005559476893411938,0.018030174503319132,4.174763889154834e-05,0.010186022600720681,-0.00823493245780321,0.008309765061099317
2015-04-21,-0.0072221672791979155,0.001392548439959674,0.00396043733075917,-0.00141061518309358,0.003317119957488635,0.007574764421376373
2015-04-22,0.006084859534502323,-0.016746068157280403,-0.0026274995935131225,-0.004468142761537809,-0.005071343733829553,-1.3610000709396138e-05
2015-04-23,0.004268777285183486,-0.005757473226987164,-0.01594062108969468,-0.0019286678665089273,-0.011608466343841441,0.005674609404719087
2015-04-24,0.005163319811825455,0.009968363902244643,-0.017298630880186936,-0.006768088630362907,0.003987103257611281,0.003183091244668085
2015-04-27,-0.013888751352015635,0.009691930526162525,0.008494532278897775,-0.0012581407050391248,-0.008413027594702673,0.0001071164710391057
2015-04-28,-0.022905676254753128,0.010068303537133208,0.016120295829410842,0.016360860785016376,-0.0020447086923955546,-0.004998733467954205
2015-04-29,-0.01072675817717898,0.010351490715937592,-0.0009149502092162093,0.0045031855127907645,0.003430268736266397,0.002240650649592282
2015-04-30,0.0011300346417980702,0.012642165641790376,0.008625344552244943,-0.004504189162404063,-0.010054237185250683,-0.005090838285082855
2015-05-01,-0.02479115839550189,-0.003853936321197529,-0.00864660126809067,0.003972772270973801,-0.003594536283299729,0.00041895337812129037
2015-05-04,-0.0020742865029729496,0.010043593149022572,0.003278037440269956,-0.0008502105394299142,0.01865068243528785,0.0002946763672947044
2015-05-05,0.0075814891633303435,-0.0046903302449297045,-0.0028700261276170397,0.007295417241536321,0.0023313026821743534,0.002814723125932634
2015-05-06,-0.011011597103339774,0.011036554077336844,0.010157857601575029,0.010832499812052605,0.0170702390166591,-0.0007045123257277863
2015-05-07,0.02089198129556991,0.02105950842387482,0.002825294254077775,-0.0016758508776187713,-0.02002561866702351,0.0015271570665696661
2015-05-08,0.00030867845440044674,0.0065296327069434175,0.0004484232434188359,-0.016793988988051747,-0.0030528348362178098,-1.949700997942597e-05
2015-05-11,0.006653320488566818,-0.012010980419566941,0.0014255299618976078,0.0040846430079132575,0.012397644051283187,0.0039967272189859945
2015-05-12,0.017326053927940233,-0.004233912751327997,0.001570059054325613,0.0021356225530176883,0.007243123453272041,0.008277326996716194
2015-05-13,0.005574030856413456,0.017400066723597254,-0.018550373841766707,0.003962189704006934,0.005461521099266571,-0.0009668231338662549
2015-05-14,-0.0021522923252996575,-0.026868116909947014,-0.0003879688861890704,-0.006195046864209772,0.01855750950916096,-0.0021217192326763255
2015-05-15,0.003952913698278734,-0.00924581792993112,-0.016321160038361173,0.005515559139965376,0.00775764113118011,-0.004189259749722206
2015-05-18,-0.0019577685115354107,0.007544105785867298,-0.002686164227706518,0.009804937476513455,0.01101953319347583,-0.006733411909828534
2015-05-19,-0.01618925371402923,-0.01644230212729334,0.016350253784348227,0.008589767150243809,-0.013786191055314171,0.0015012888480656866
2015-05-20,-0.015503800384229065,0.0027932647873214573,-0.009038523134986206,-0.0026503664913236414,-0.00042007108560832967,0.0032122297014485863
2015-05-21,-0.0007043838886471532,0.013818459381389913,0.01477804991300403,-0.00411026067548943,-0.012337250801835644,0.0014876415443050622
2015-05-22,0.0040884615498357575,0.01987776137331264,-0.0031257212507171516,0.007853230028127916,-0.00910849151787531,0.0019681646275300276
2015-05-25,0.000412713681001226,-0.013643307387601876,0.0001866564838339749,-0.0008480948084403967,0.006789351890782845,-0.013976921610439303
2015-05-26,0.017980616086895232,-0.004366745050912122,-0.01589783317876554,-0.0016189350026161891,0.00339249385837272,-0.0007120950056894649
2015-05-27,0.00221900088256738,-0.0015890737234230698,0.01200171952637081,0.0014259308588103331,-0.001052758916314137,0.007278119724741145
2015-05-28,-0.007577061268309716,-0.02066052824809435,0.002733855490543497,0.002408761098806205,-0.011552635884209902,-0.0041384741526257875
2015-05-29,-0.00024372359551817267,-0.0014262172023253644,-0.004896004195273407,-0.006939796418343103,0.004555898382153412,0.0009029335806079719
2015-06-01,-0.0020581170155035064,-0.0067919230971331054,-0.00679337620589522,-0.0009698655918628215,0.010269319257567461,-0.004767028418248482
2015-06-02,0.0022664007421348367,-0.0025454642636956394,0.0025679233965473646,0.012479465132008403,0.005494554386981455,-0.0021375447875793896
2015-06-03,0.002802009815728582,0.007962354051118614,-0.0011641098921786894,0.001856610386925703,-0.005278509662672799,-0.004231264576379667
2015-06-04,-0.015305533213355309,0.004414030228648128,0.0028734406754842914,-0.0023894166244322963,0.01149403175461943,0.0027026940841653356
2015-06-05,-0.007016033208616329,-0.02095661294237624,-0.005476926766841572,-0.013668453722967874,0.003818399910397426,-0.001448932197273971
2015-06-08,-0.007320778697056208,0.012116270309949334,0.007810390420475683,-0.008124766839143168,-0.008789175495808455,0.0042684122730406665
2015-06-09,0.005544396526836521,0.012058077377375886,-0.016000964892985026,0.0027350378302660244,-0.02407349652127591,0.010029974093510325
2015-06-10,-0.005285161098987617,0.013423881694754775,0.024178161067354893,-0.0019494145073407068,-0.013618274662070499,0.0024859734225920454
2015-06-11,-0.004934921744150665,0.0010928362564836523,-0.005261929916311007,-0.008123413083818242,-0.004595350071195782,-0.006448538615003455
2015-06-12,0.004155772662252423,-0.0017329072686761557,-0.0069528224007442616,-0.005830562497172145,-0.004452444046374757,-0.002161755583886037
2015-06-15,-0.009794263975842172,-0.008185739956653178,0.0052490880048299245,-0.0018728886510294136,-0.0191883565499242,0.001936047408375944
2015-06-16,0.010449486990649744,0.005300637837420865,-0.010965063709977584,-0.00308841105502507,-0.008613087119635673,0.0007761400638243558
2015-06-17,0.006969057090796318,-0.004159826712571858,-0.00048218667108769156,-0.0015027497785803142,-0.01618147982697932,0.004276915733076196
2015-06-18,0.014253961679571554,0.008247960686202236,-0.005879068808398943,0.0019267572889580826,0.010815297063321265,0.004440207477615439
2015-06-19,0.0007574101275759173,0.018981050240017085,0.023442806735342447,-0.000935095623202448,-0.006307827173449509,-0.0014793027369114917
2015-06-22,-0.009694092520207243,-0.02626289547714345,0.010085160411597155,-0.0029814442905695356,0.009728913222170728,0.0019336119440502971
2015-06-23,0.0109645217088882,-0.012671642759172257,-0.007346513557961519,0.015902182005053896,-0.0006707166477296171,0.0006844606914682993
2015-06-24,-0.006402875371187038,-0.012242079538850594,-0.001031646243208897,0.013771049788804491,0.007639817799394389,-0.01188818781029125
2015-06-25,0.002017623463107941,0.019362251323092584,0.011266201319764052,0.003207099896502719,0.030637316232897477,0.0024032567769640594
2015-06-26,-0.0022742315559350855,0.013476341965910318,-0.0030439728403370177,0.00832563592777479,-0.0026322590192125383,-0.0032563255655579594
2015-06-29,0.004813683159170214,0.028981630918590618,0.007714814411050197,0.0044915700142086614,-0.008421730713962305,-0.004370941130818702
2015-06-30,0.0020822870450322626,-0.011796030018894205,0.0071958107858962565,0.007956898757208562,-0.001875989905049489,0.002571610806597518
2015-07-01,0.016835319868837087,0.018574752832439905,0.001297172787567625,0.005289600094890253,-0.006373029397352119,0.004850191655381482
2015-07-02,-0.0025218052729658815,-0.01263609256756287,-0.003726695917767985,-0.0007394997783022772,-0.018164039713205515,-0.0013798288431217233
2015-07-03,0.005968139749961225,0.01256553924631529,3.665812072540472e-05,-0.02407517852594655,-0.0026829204085660717,0.006893168562547582
2015-07-06,-0.0137338621236748,-0.00701542839044102,0.011715490405028197,-0.021710257745825814,-0.00887998777376094,0.001953667455322561
2015-07-07,0.008495696118548928,-0.008123113434583929,-0.0061274414173754016,0.018491655517467745,0.004262261327515763,-0.0029781629304103485
2015-07-08,0.00954302411031976,0.00623603661449063,0.0013935791327902261,0.01157622418974911,0.021058812649140148,-0.005510471315155186
2015-07-09,-0.01663516924610645,-0.00012380827424456357,-0.00024558998718742214,-0.003663495117810231,0.010891666924207817,-0.005761325939726455
2015-07-10,0.002768876825190573,0.02340567437331335,0.00890213127436882,0.012482321940099407,-0.013090806419848574,-0.0015075539201747353
2015-07-13,-0.007860859240170527,-0.00838429745843728,0.010684950418003596,-0.008504586575186277,-0.010217277841318382,0.005031931686479604
2015-07-14,-0.011013554174005555,0.033336326626545044,-0.0010378552773289906,0.004968992149031576,-0.012446790497947226,0.004307798529170951
2015-07-15,0.009792583999199788,-0.020983999502909842,-0.007732021961603548,-0.006382365095247998,0.002507586923591013,-0.00768714055070398
2015-07-16,-0.007730823140871927,0.01858797721314801,0.004125785635411397,-0.006006430834758551,0.011073787847753508,-0.0001259418693822194
2015-07-17,-0.0037328457127305775,-0.006785239646881351,0.007266525179962354,-0.02187542118299378,0.008182987734015799,0.003061016065374544
2015-07-20,-0.0069309479421365856,-0.008275287643828462,0.01576509547938178,-0.0045809149459282855,0.010615060960386306,-0.0011855021567765821
2015-07-21,0.0029924472916502344,0.004895892304194877,-0.0019043380626166532,-0.0025244395210860817,0.016907872291780816,-0.001964511571546587
2015-07-22,0.009504600697882323,-0.0056961715032125835,-0.008267009125515428,-0.005060263600425986,0.010896447970558635,0.006247704587792311
2015-07-23,0.011986917746664081,0.0069593232241911785,-0.012834167449667339,0.006984011724758424,0.014439360239631936,-0.010727371764523196
2015-07-24,0.001935565456780371,0.024057636667220005,-0.01046776524727113,0.006363267684022775,-0.011122434943093,0.0023423019626577146
2015-07-27,0.010785419084637494,0.007654330268892334,0.014510846534101828,0.004697377316374014,-0.004344066198664522,0.0014419081476024186
2015-07-28,-0.004710702124210274,-0.0027021268921531274,-0.003985792329806816,0.012323980737625572,0.014132021044378947,-0.0009951049319260321
2015-07-29,-0.014765674449423507,0.0007603217169917622,0.0005999321344011665,-0.006831657536205825,0.004920749912812281,-0.0012950570787258636
2015-07-30,0.014808508378280029,0.011001707807439193,0.01087654711153603,-0.006266210627820935,0.0005015855004333546,0.0027908525464843256
2015-07-31,-0.007456476792661458,0.0031731608469667953,0.002735607272857979,0.008838542048608162,0.014548410392316517,0.001686466603903402
2015-08-03,0.0070897716394576205,-0.010022038354090573,-0.010717381714593745,0.004880180276347973,0.016605732197473334,-0.005636583211168774
2015-08-04,-4.7918770682424194e-05,-0.018028722745596228,0.01677804765366412,0.004604640951453,0.001982556676540397,-0.0063438426948476834
2015-08-05,-0.01147971151006377,0.0004945946747454309,0.005595073297564424,0.004727186484981923,-0.007378758409676759,0.0030757267014824867
2015-08-06,-0.0003706528295749935,-0.0070920804244411885,0.013413292663171143,0.008253865807725014,-0.005667683554596055,-0.0010795615967719452
2015-08-07,-0.01148469658855036,0.0036337809867751365,-0.003842539117738224,-0.003564759973323449,-0.012387355469164866,0.001297164458145954
2015-08-10,-0.009914087245217421,0.0022520418307262965,-0.0020350275827361844,0.02266862947418624,0.006636787759345942,-0.011064869250655529
2015-08-11,-0.011316951814120133,-0.018127634916205358,0.0032853711092648,-0.0033718038525431516,0.014746224444551207,-0.02108027410060775
2015-08-12,0.0030186383845993954,-0.023490243716331998,-0.008055394387340254,-0.005877538504064158,0.0049624063220506266,-0.010848289740201123
2015-08-13,-0.01032752429848746,0.0021338111275029164,-0.01058919856969931,0.0002556687708060817,0.004170285828930348,-0.0057775953643191625
2015-08-14,0.014815103173579603,0.003246905083261994,-0.0064338793940062625,0.013637045782623427,-0.001914958398285783,-0.013284445992969383
2015-08-17,0.007935667681014466,-0.007054749254041736,0.0008262260791393111,-0.0070114114112015055,0.003644859508841297,-0.00206652728115085
2015-08-18,0.008238280951636177,-0.005637591306294638,-0.004308063355093394,0.0034113639661756587,-0.008975175669777678,-0.0006286455956628664
2015-08-19,-0.014979436873354847,0.004538357020814829,-0.0007615774129594737,-0.0009597345229652069,0.005831774560393636,-0.009105601645131989
2015-08-20,0.006807503524304115,-0.0016320226990463853,-0.008881355242319618,-0.005547281228540313,0.0065346032351192825,-0.024143408637455913
2015-08-21,0.0015640266344498182,-0.006297112389089761,-0.00617509188668099,0.005760405292303343,-0.0023381764611826077,-0.02244653853995611
2015-08-24,0.007727167787721362,0.010852029569262733,-0.0024027180022814774,0.008746827363524886,0.0016225072990812652,-0.017802308003593333
2015-08-25,0.002877582375840398,-0.025964989141343483,-0.007667370386587637,-0.00805024927489696,-0.0034052019464392647,-0.013859261311793937
2015-08-26,0.0013435100765377792,0.0021630039004916866,0.0023859755743300187,-0.005964501321395538,0.00770499260152322,0.0070537456528870935
2015-08-27,0.018292884435515907,-0.00393989864938952,-0.005209345339469187,-0.005967986415197857,0.001040146091835409,0.0019130400032249984
2015-08-28,-0.005057631096130041,-0.02046394095699852,-0.011554014979613376,0.009381711255206999,0.014199734441357125,-0.006636671697501779
2015-08-31,0.016198895879579747,0.00301565326535252,-0.007827244063630492,-0.0037421453424146375,-0.016305263984778332,-0.012864575316546657
2015-09-01,-0.015098919895419742,0.003363152526752721,0.004412092395256147,0.017825362001536185,-0.0008140293380459565,-0.003993977488834551
2015-09-02,-0.013378348108056012,-0.0011630446050603879,-0.0021596735929072085,-0.00422108509118602,0.003881245242223623,-0.010484533093201086
2015-09-03,-0.011944725291060276,0.0018686571939115378,0.00531250612575583,0.012977639932087668,0.0035141343393953286,0.0005844290193902098
2015-09-04,0.01063120450519277,-0.005026752483673138,-0.0023343221926338037,0.012330623370940774,-0.014987428674601974,4.988655584414487e-05
2015-09-07,-0.003831403022455935,0.013841355680711593,-0.0015888937180200857,-0.002370418286841287,-0.002818653282231634,0.0016174666446228001
2015-09-08,0.0013715177484724544,0.01333300610303089,0.007493852146585712,0.0003031151734906482,0.012116274242398754,-0.004654602205918828
2015-09-09,0.0036179296332973622,0.010609442013849977,-0.008126955792743985,0.015846974600897568,0.002522343595599713,-0.004961410361177947
2015-09-10,-0.02728309347317814,0.020214326081632275,0.00014043944968529726,-0.0033594456503625377,-0.0065625137170591905,-0.004866416113139954
2015-09-11,0.004595018685343685,-0.01036066702724747,-0.004515251701365858,-0.004775902934305193,-0.0031147174807246098,0.0018649301539119963
2015-09-14,-0.004952082497318609,0.010533769579858347,0.002268498438381596,0.003737330645098551,0.006816624348690165,-0.00400671777607543
2015-09-15,-0.0007309427016570114,-0.011943711949485876,0.014541379835015054,0.008547811891664711,0.01784109715329142,0.002289357045532159
2015-09-16,0.010545384209614492,-0.0052244568463857815,-0.018683823506630927,-0.010861867829749709,0.007101742513790603,-0.0023567717192997037
2015-09-17,-0.000817479193365005,-0.004738198306988936,-0.019864428013210776,8.185462180146551e-05,-0.011799564052775316,0.0008039863679391648
2015-09-18,-0.007043825807659222,0.010501249162765642,-0.00813313563267208,-0.008203203748358727,0.0021413836015113184,0.006933759398478209
2015-09-21,0.008923620916133091,-0.004532470744881555,0.011837723240183257,-0.011308022601326441,-0.015894611606692498,-0.0027981542915498136
2015-09-22,-0.01519285998285257,-0.019526205172925176,0.00279239172128093,-0.008600103874502552,-0.01541211600234141,0.006523418412346421
2015-09-23,0.003997966951356056,0.010187390966288606,0.00850686717532319,0.008077560182027967,-0.009999138126468483,0.0011691525305951092
2015-09-24,0.002960909644497053,0.006262458928709092,-0.003699065960712741,0.0016827689351424353,-0.013667800529578514,0.007432858571475836
2015-09-25,-0.006076001760942014,0.004761447667056994,0.012160341234777557,0.010562956519896555,0.007369443255077508,-0.002550323209127579
2015-09-28,0.0009970003877477617,-0.0006027661557038242,-0.011480799631101216,-0.007319558805005548,-0.008731403400530604,0.005223553140144903
2015-09-29,0.0059475931554064925,0.011639373257829919,0.005992587356211698,0.010843997942628188,0.0008948330667912774,0.003750945492515511
2015-09-30,-0.00962930182593886,-0.0002991947561910851,-0.005698696723459837,0.00612073992580487,-0.0038499614340713243,-0.003554114913176503
2015-10-01,-0.0007853161723445316,0.008623466756053001,-0.005828754316732527,0.008875789272400248,-0.01472355987155575,0.005079787681145389
2015-10-02,0.0032655096793882525,-0.0007907879678712895,0.006718734371391834,-0.012169365656775863,-0.01673870235070332,0.0006028123565348076
2015-10-05,0.007700443858611367,-0.0043910656985902494,-0.0006264168301456437,-0.0057377424481822445,0.010140914178099604,-0.00629857616036498
2015-10-06,0.003192162104100391,0.0031879690566845222,-0.009256963745398892,0.00471354997883962,-0.010814342106332272,-0.0017455104406164407
2015-10-07,-0.006385530276812746,-0.016084171977421804,-0.0011523317966752916,0.009780259340605791,0.002593644880794981,0.007427464337255158
2015-10-08,-0.004218209064965035,0.001609755817214264,0.0009289117770737369,0.0007946181553384307,0.002050678732858055,-0.002947822735451025
2015-10-09,-0.010199943539450265,0.0015784603203625295,-0.013941986954403114,0.005380612475635806,-0.012030241111014185,0.0041974724315377325
2015-10-12,0.011975978301589163,-0.029042835163941644,0.013495399540213712,-0.014552986091001231,-0.013099280920508447,-0.0014035783530518373
2015-10-13,0.0031905703794100097,0.0077245798130949625,-0.0021670834121284067,0.008233454470320846,-0.008662096780316658,-0.0010097211949458783
2015-10-14,-0.0037969194678204123,-0.003324935309788455,-0.004207166865426003,-0.01720760716952101,-0.0001713377315934361,-0.0011833035685180895
2015-10-15,-0.0009500715370273162,0.013238193164524056,-0.010187555325631155,-0.005554665916627221,0.013338403480758997,-0.003602286443587493
2015-10-16,0.003132888612843522,0.006892556233876464,0.0037274689867162506,0.004320844826910986,0.020131549943324497,-0.0050953083636199915
2015-10-19,0.0011154065798031733,-0.011836119322112867,0.005210379889823131,-0.004898965068043971,-0.0011093067406012,0.0015214470090919488
2015-10-20,0.003901810017557189,-0.009556251782626264,-0.003982357982558144,0.004482637139633704,-0.005935094683299791,-0.006445104223291284
2015-10-21,0.009933853159903574,-0.011533891174351581,-0.007816195011292546,0.017354502791797895,-0.016732490857522476,0.005714979932771845
2015-10-22,-6.716528998290019e-05,0.022517806170754804,-0.00012873158319417935,0.012320936021575987,0.007277223508455163,0.009622008702780354
2015-10-23,0.00012798115765198535,-0.0012677431375544912,-0.01685453931314195,-0.0026720049389682603,0.0026544035641431346,0.009497341244462054
