date,sub1,sub2,sub3,sub4,total
2015-02-09,0.006182156962201769,-0.007743754238225472,0.002428249656627267,0.002009333865554797,0.0007189965615395903
2015-02-10,-0.003859049689877561,-0.009175280472565031,-0.002219165529048729,-0.003128314668550732,-0.004595452590010513
2015-02-11,0.0019287334794829277,0.0008114399883940285,0.013117388758089796,0.0013131832446753322,0.0042926863676605205
2015-02-12,-0.006864482448353055,-0.0009417263511884995,0.0007289197623905144,0.006128542498880409,-0.00023718663456765788
2015-02-13,0.006145778721402049,0.003959526761488117,0.013531938530979329,-0.0028449187814550826,0.005198081308103604
2015-02-16,-0.004178260729248234,-0.006351296628271923,-0.005044100200525341,-0.007678519310151239,-0.005813044217049185
2015-02-17,0.00474605662770083,0.0002848147195877691,-0.010230205777302456,-0.0062935272847831035,-0.0028732154286992403
2015-02-18,0.002494596932151367,0.005569067944659846,0.017537191595595934,0.01708560495536611,0.010671615356943314
2015-02-19,0.0032008660329319745,-0.004491437411164523,-0.01684532333315515,-0.001456796427915905,-0.0048981727848259006
2015-02-20,-0.005390587667172282,-0.0038416910327498245,-0.0062438741668264216,-0.0021124534192685242,-0.0043971515715042625
2015-02-23,0.007761861615513505,0.0033212496750668133,0.0011276968099822463,-0.004192323125566297,0.0020046212437490668
2015-02-24,-0.011422780612930498,-0.006050126910770585,-0.0034404407804042936,0.007041097504777714,-0.003468062699831916
2015-02-25,0.001211921650310201,0.005997062146450473,-0.0017185253904174523,-0.0058549112617451516,-9.111321385048233e-05
2015-02-26,-0.006455817335626603,-0.005902876989958895,0.01410071429356882,-0.0018244071550872942,-2.0596796775992844e-05
2015-02-27,0.0061694244261544144,-0.00311407325002137,0.007513786931259409,0.003589236140294934,0.003539593561921847
2015-03-02,-0.0007964652836066331,-0.0003580452897948929,-0.004946079376139139,0.001203059586280622,-0.0012243825908150106
2015-03-03,-0.00288488436238546,-0.007643980296112443,-0.012034433509486206,-0.001463472405277847,-0.006006692643315489
2015-03-04,0.011353638794873045,0.0044153242143359,0.0022606178283684224,0.002521156420016184,0.0051376843143983875
2015-03-05,0.009442012191947773,0.004175642611295156,-0.000331604693470805,0.005830663390563498,0.004779178375083906
2015-03-06,0.0033012950692312944,0.009732102307208373,0.004855188532796581,-0.004754055881339036,0.0032836325069743027
2015-03-09,-0.009277114394719656,0.006605903150639847,0.01399715734601488,0.0009747455555431904,0.0030751729143695655
2015-03-10,-0.0023823112479519144,0.00760935163745541,-0.006475444000011437,-0.005563981334389432,-0.0017030962362243433
2015-03-11,0.004803287562823311,-0.0006668911133273087,0.0007833564863971335,-0.0003004342010300107,0.0011548296837157813
2015-03-12,0.002663021841592535,0.008819655818495352,0.0037999923163844467,0.0038898189077496747,0.004793122221055502
2015-03-13,-0.014051204707217158,-0.004379183102450028,-0.009436362272019695,-0.008378383796614767,-0.009061283469575413
2015-03-16,-0.005847066568501255,-0.003522060167105478,0.005521097136067715,-0.005699864215923165,-0.002386973453865546
2015-03-17,0.0005144204481609221,-0.002456947293400219,-0.002813814531024602,0.0043170075722647385,-0.00010983345099979018
2015-03-18,0.0040668080590274824,0.008846886071345811,0.0021293195215466324,-0.0026705884825256043,0.0030931062923485802
2015-03-19,-0.0012670117181634967,0.0010928492630470827,0.001771768865711534,-0.004915392678362015,-0.0008294465669417238
2015-03-20,0.0009334284713951196,0.0016727854598242802,0.02024530970401792,0.012545765013059134,0.008849322162074114
2015-03-23,-0.005672703453911741,-0.003207048702056369,-0.012655200531077191,-0.005399288377126638,-0.006733560266042984
2015-03-24,0.0025092350251323834,0.007640268611467346,-0.0028452060467007,-0.0034506138020973113,0.0009634209469504293
2015-03-25,-0.014731023208170584,-0.005223570475840698,-0.011451595426258402,-0.005504175562591233,-0.009227591168215228
2015-03-26,-0.005838025447173118,-0.00217121015051996,-0.01465804700294682,-0.009927042214511156,-0.008148581203787763
2015-03-27,0.015204729784198087,-0.002564537363574874,-0.006602329581679397,0.00860577193090131,0.003660908692461282
2015-03-30,0.020635470184682852,-0.00028414707139930216,0.0004167225496099164,0.0031045386026467966,0.005968146066385066
2015-03-31,0.012400883510839147,-0.0017163633782889265,-0.00023635300323766444,0.004504522164435823,0.0037381723234370945
2015-04-01,0.0033433625212663303,-0.0010011757643457384,-0.0005111963459929693,-0.0063778670769547635,-0.0011367191665067854
2015-04-02,-0.0013672162078226567,-0.001797395270060665,0.0013939160128694412,-0.0024681312359068493,-0.0010597066752301824
2015-04-03,0.003600769657815973,0.006882198327052895,0.0039058923945069607,0.00259089440147593,0.0042449386952129395
2015-04-06,0.0006720874330450715,0.0003121005611317856,-0.005060825989433534,0.0006651542936872442,-0.0008528709253923582
2015-04-07,-0.00038100618889442634,0.011760346852955945,0.01555506709994728,0.004520515376672796,0.0078637307851704
2015-04-08,-0.005041400467863373,-0.0076547268146976875,0.006624380925608307,0.0021063775044163338,-0.0009913422131341046
2015-04-09,0.0036610038237412756,-0.008597141249896571,0.005614831613587739,0.0034312918642748725,0.001027496512926829
2015-04-10,-0.007473014790901346,-0.004782108768118513,-7.456095031773525e-05,-0.0002461022790149964,-0.003143946697088148
2015-04-13,-0.0017451983006248851,-0.0009952151144241436,-0.0021632954701221235,0.00023764186114570094,-0.0011665167560063628
2015-04-14,0.0106004438109521,-0.011135766000283846,-0.0030116248961595893,0.001070076978840122,-0.0006192175266628034
2015-04-15,0.0023719579278096963,-0.001268757855991061,-0.013200557528509184,-0.000594473566050155,-0.003172957755685176
2015-04-16,0.012391451499149294,-0.004793629813424863,0.0074453750328796605,0.0006169327272694362,0.003915032361468382
2015-04-17,-0.00012927042080193113,-0.005846595308917114,-0.0038873471936793896,0.005506029608176603,-0.0010892958288054577
2015-04-20,0.004378586693913949,0.01116003026572286,0.013044976253806372,0.004655467030954086,0.008309765061099317
2015-04-21,0.012507541683174545,0.006329622762820502,0.01022917128657176,0.0012327219529386893,0.007574764421376373
2015-04-22,0.0007658207110144337,-0.003580123129186698,0.0070404642157537445,-0.0042806018004190646,-1.3610000709396138e-05
2015-04-23,0.005776452396923629,0.000771381793816056,0.010361068436890903,0.005789534991245758,0.005674609404719087
2015-04-24,0.01304452310352761,0.008130674766155224,-0.007646536551787253,-0.0007962963392232378,0.003183091244668085
2015-04-27,-0.00790405034816371,-0.005174206024817974,0.00934360353836934,0.004163118718768767,0.0001071164710391057
2015-04-28,-0.004592513000051224,-0.0069653505319411555,-0.0020246375847744105,-0.00641243275505003,-0.004998733467954205
2015-04-29,-0.004397981941776068,0.0005442540902541537,0.008685709166104753,0.00413062128378629,0.002240650649592282
2015-04-30,-0.0157390265601867,-0.0029010153158402735,-0.002244520514225217,0.0005212092499207715,-0.005090838285082855
2015-05-01,0.011613467771558451,-0.008002386686510585,-0.004729047264973831,0.002793779692411126,0.00041895337812129037
2015-05-04,-0.010771160796177596,0.005174220726895687,0.0029695672121707534,0.0038060783262899734,0.0002946763672947044
2015-05-05,-0.003696605630652562,0.003574775664311683,0.008949866451102139,0.002430856018969277,0.002814723125932634
2015-05-06,0.0019408062488908715,0.002211705564042687,-0.0054451811594792435,-0.0015253799563654602,-0.0007045123257277863
2015-05-07,-0.0007676577271665118,0.0020345672057872697,0.008430129121986547,-0.0035884103343286405,0.0015271570665696661
2015-05-08,-0.0005750632122370435,0.00826399927319073,-0.0032380078203239704,-0.0045289162805474195,-1.949700997942597e-05
2015-05-11,0.001716143342818355,0.005370708444857773,0.0021095267795422437,0.006790530308725608,0.0039967272189859945
2015-05-12,0.006297557877965688,0.006730715532855743,0.007323964979117513,0.012757069596925835,0.008277326996716194
2015-05-13,-0.0011361318220623094,-0.011491632979950447,0.009322408049637167,-0.0005619357830894302,-0.0009668231338662549
2015-05-14,0.0010551631104012314,0.007786876198300087,-0.009729519714499365,-0.007599396524907257,-0.0021217192326763255
2015-05-15,-0.010908945559831976,-0.007626125255447464,-3.701540909022106e-06,0.001781733357299635,-0.004189259749722206
2015-05-18,0.0022339192552998763,-0.007160272328812073,-0.019085512526965755,-0.0029217820388361816,-0.006733411909828534
2015-05-19,-0.0030024322354683503,0.0017912472317361445,0.005746661897800716,0.001469678498194236,0.0015012888480656866
2015-05-20,0.005620931597630977,0.0030845615945921667,0.006042721170465422,-0.0018992955568942207,0.0032122297014485863
2015-05-21,-0.0009572798968202098,0.00092879572773375,0.006721817987176423,-0.0007427676408697138,0.0014876415443050622
2015-05-22,0.0039481707901247885,-0.00019969521402993465,-7.823472236489251e-05,0.004202417656390149,0.0019681646275300276
2015-05-25,-0.013651422597379092,-0.011272247163638942,-0.016174174450975153,-0.014809842229764022,-0.013976921610439303
2015-05-26,-0.004447851081086238,0.0029878365590326095,-0.001722832684049448,0.0003344671833452169,-0.0007120950056894649
2015-05-27,0.00792452247697555,0.009949614257754405,0.003652302682398153,0.007586039481836471,0.007278119724741145
2015-05-28,0.0009448866090387643,-0.004313129225786758,-0.005308522338580969,-0.007877131655174188,-0.0041384741526257875
2015-05-29,-0.005916936976135567,-0.0036773132432169,0.004605107849384554,0.008600876692399801,0.0009029335806079719
2015-06-01,-0.00937527060763928,-0.0004946951045925905,-0.009205402383599653,7.254422837597342e-06,-0.004767028418248482
2015-06-02,-0.0006176065548140863,-0.01036588486235064,0.0045107686951823215,-0.0020774564283351535,-0.0021375447875793896
2015-06-03,-0.0034373016686148825,-0.006933732001141841,-0.007127616488174948,0.0005735918524130026,-0.004231264576379667
2015-06-04,-0.0010247103865548388,0.001649831075796882,0.0033842243931392984,0.006801431254280001,0.0027026940841653356
2015-06-05,-0.0020995030560506554,-0.008820527615923756,0.005784104661157068,-0.0006598027782785417,-0.001448932197273971
2015-06-08,0.008102147112041639,0.004695414507623147,0.0017647439079471366,0.0025113435645507435,0.0042684122730406665
2015-06-09,0.013957087920884096,0.015970791698253047,0.007247691356954621,0.0029443253979495416,0.010029974093510325
2015-06-10,0.007833681102264699,-0.002292931980580635,0.0033820378137132214,0.0010211067549708965,0.0024859734225920454
2015-06-11,0.0024973574802028753,-0.0038247406285126695,-0.012596483008191005,-0.011870288303513016,-0.006448538615003455
2015-06-12,-0.007521688790927255,-0.004724490250003032,-0.004346419034987629,0.007945575740373766,-0.002161755583886037
2015-06-15,0.008041953589351088,-0.0028848453094419825,0.0033631736015948925,-0.0007760922480002218,0.001936047408375944
2015-06-16,-0.001690546866280666,0.0006444584188016498,0.0049889489952683035,-0.0008383002924918641,0.0007761400638243558
2015-06-17,0.00774696072914051,-0.003984173524156385,0.00039546343016365435,0.012949412297157004,0.004276915733076196
2015-06-18,0.0018615581983769257,0.008723847012041066,0.0036635462645216335,0.003511878435522132,0.004440207477615439
2015-06-19,-9.748236074884077e-05,-0.0008770202111787845,-0.005944028505481851,0.00100132012976351,-0.0014793027369114917
2015-06-22,-0.0056607603243003755,0.0021526925243966883,0.008402378483962069,0.0028401370921428072,0.0019336119440502971
2015-06-23,-0.0017037411348898432,0.002150390380245166,-0.0017326561733468904,0.004023849693864765,0.0006844606914682993
2015-06-24,-0.012519842589505866,-0.00553223338478559,-0.018347837910949277,-0.011152837355924268,-0.01188818781029125
2015-06-25,0.009847035608697366,0.008095496261157747,-0.001571748964763999,-0.006757755797234875,0.0024032567769640594
2015-06-26,-0.020451701864891557,-0.009080226082727507,0.01342495230246,0.00308167338292723,-0.0032563255655579594
2015-06-29,-0.0036170060023464267,0.0016388806789777804,-0.011778142481739163,-0.003727496718166997,-0.004370941130818702
2015-06-30,0.0009963423111101694,-7.502586512186994e-05,0.006505062993648694,0.0028600637867530797,0.002571610806597518
2015-07-01,0.004978282126755979,-0.002265510534188833,0.007311880057918404,0.009376114971040378,0.004850191655381482
2015-07-02,-0.006491046637559889,-0.006826605825079908,0.007750208753772399,4.812833638050439e-05,-0.0013798288431217233
2015-07-03,0.0101267497444659,0.0006607537518519206,0.013149535500404012,0.0036356352534684974,0.006893168562547582
2015-07-06,0.0021076017632588664,0.00953677535102547,0.00043787537905023077,-0.004267582672044324,0.001953667455322561
2015-07-07,-0.0028399494561984805,0.0018003573178770927,-0.011657022546342767,0.0007839629630227607,-0.0029781629304103485
2015-07-08,-0.003471399223324203,0.005519859224938438,-0.017100228887246473,-0.006990116374988508,-0.005510471315155186
2015-07-09,-0.011505277058638715,-0.007985404344886208,-0.0016648563847871751,-0.0018897659705937205,-0.005761325939726455
2015-07-10,-0.0014736429826361047,-0.0012267911776202387,0.0013131648926869438,-0.004642946413129541,-0.0015075539201747353
2015-07-13,0.005247947486293356,0.005408897138685678,0.005509089495226314,0.003961792625713072,0.005031931686479604
2015-07-14,0.0023749260056606164,0.012260603633632766,0.003333226113952089,-0.0007375616365616694,0.004307798529170951
2015-07-15,-0.004974693062501645,-0.007184238399172472,-0.011957668110046251,-0.006631962631095552,-0.00768714055070398
2015-07-16,-0.00019476267156449929,0.0019304763660389563,0.0011938855862314386,-0.0034333667582347733,-0.0001259418693822194
2015-07-17,0.006601291948139743,0.006246255177100767,0.0017498617903135138,-0.002353344654055849,0.003061016065374544
2015-07-20,0.004138995445808597,0.0024082038435848186,-0.009564081973998639,-0.0017251259425011048,-0.0011855021567765821
2015-07-21,0.0021342506845206674,-0.004306457721350747,0.0008953842902382626,-0.006581223539594531,-0.001964511571546587
2015-07-22,0.009653302700085195,0.010020091452943275,0.0025153978024521862,0.0028020263956885904,0.006247704587792311
2015-07-23,-0.016569453760599123,-0.011360086069608444,-0.007491477032151959,-0.007488470195733261,-0.010727371764523196
2015-07-24,0.005300775378414612,0.012926034166580742,-0.004430299782100147,-0.004427301912264348,0.0023423019626577146
2015-07-27,0.0019481385781695121,0.009749716983761576,-0.006141980100663274,0.00021175712914185967,0.0014419081476024186
2015-07-28,0.01304909195569176,-0.005258981730086662,-0.009071547866274655,-0.002698982087034571,-0.0009951049319260321
2015-07-29,-0.0033441188899878773,0.0036739884069693614,0.0026736470313429065,-0.008183744863227845,-0.0012950570787258636
2015-07-30,0.003907872820305676,-0.001963694429888245,0.010132440619725349,-0.0009132088242054777,0.0027908525464843256
2015-07-31,-0.00415630698171565,0.001904537149195265,0.006077227879821875,0.002920408368312118,0.001686466603903402
2015-08-03,-0.011499181221693657,-0.0003157327661288989,-0.009419721138399943,-0.0013116977184525957,-0.005636583211168774
2015-08-04,-0.009666141047793422,-0.0002812894880954497,-0.007391516461931323,-0.00803642378157054,-0.0063438426948476834
2015-08-05,0.005296740955376796,0.003057184885388764,-0.0028055431476867983,0.006754524112851186,0.0030757267014824867
2015-08-06,-0.002784566950988197,-0.0005449089615829153,0.001811222481711942,-0.00279999295622861,-0.0010795615967719452
2015-08-07,0.0035979540537995056,-0.0018088817401163168,-0.002830135489158547,0.0062297210080591746,0.001297164458145954
2015-08-10,-0.023968204735174064,-0.04109251642756566,0.004815937904450729,0.01598530625566688,-0.011064869250655529
2015-08-11,-0.015073769716290646,-0.03307412035129807,-0.02122444748884077,-0.01494875884600151,-0.02108027410060775
2015-08-12,-0.012058933774311598,-0.022913271100130257,-0.004321634553261231,-0.004099319533101398,-0.010848289740201123
2015-08-13,-0.030321678677470293,-0.00801683566138279,0.019722049811233718,-0.004493916929657286,-0.0057775953643191625
2015-08-14,-0.014122552268959084,-0.01261302330222172,-0.001258110499489342,-0.025144097901207384,-0.013284445992969383
2015-08-17,-0.007098530158317769,-0.013298762896610899,0.018530909795946078,-0.006399725865620808,-0.00206652728115085
2015-08-18,0.013950426555673278,-0.015002017240417094,0.0017713588332308374,-0.0032343505311384878,-0.0006286455956628664
2015-08-19,-0.021566661470106954,-0.011255889355535663,0.007203652831940308,-0.010803508586825649,-0.009105601645131989
2015-08-20,-0.033087477088376685,-0.016903666795669167,-0.028540597730087373,-0.018041892935690418,-0.024143408637455913
2015-08-21,-0.010542228775591694,-0.029115899047642765,-0.039541430475667966,-0.010586595860922011,-0.02244653853995611
2015-08-24,-0.016718061746375527,-0.04062570042984416,-0.006693044981076859,-0.007172424857076795,-0.017802308003593333
2015-08-25,-0.019394247536510777,-0.027400757919073898,-0.002684649940127186,-0.005957389851463884,-0.013859261311793937
2015-08-26,0.023956431957577032,0.005130268111649818,0.00567607064674649,-0.0065477881044249675,0.0070537456528870935
2015-08-27,0.002034862140811073,0.0008570391373650451,0.014577378379127445,-0.00981711964440357,0.0019130400032249984
2015-08-28,-0.015495704621215474,-0.016814308404433598,9.015577204016245e-05,0.005673170463601796,-0.006636671697501779
2015-08-31,-0.01582376690409021,-0.01630201001493921,-0.007146149471145072,-0.012186374876012134,-0.012864575316546657
2015-09-01,0.00696437557197923,-0.010456797533885655,-0.00789239452151506,-0.004591093471916718,-0.003993977488834551
2015-09-02,-0.015942492086703012,-0.010088875766647538,-0.011827932257273152,-0.0040788322621806445,-0.010484533093201086
2015-09-03,0.008090761241621846,0.0011598654239316237,-0.00611895952725052,-0.0007939510607421098,0.0005844290193902098
2015-09-04,0.0076442153500894455,-0.003082110162814332,-0.0064204120495248195,0.0020578530856262857,4.988655584414487e-05
2015-09-07,-0.0012507528101156039,0.003373960694692165,0.0009359839773521552,0.0034106747165624845,0.0016174666446228001
2015-09-08,-0.006945546798284487,-0.002041585797471012,-0.0028940972187447285,-0.006737179009175083,-0.004654602205918828
2015-09-09,-0.010644345635080819,0.0007709475269002604,-0.003744883675292232,-0.0062273596612389985,-0.004961410361177947
2015-09-10,-0.0003732525584633258,0.00633805218813284,-0.015549957902718842,-0.00988050617951049,-0.004866416113139954
2015-09-11,-0.006160205093266874,0.006474491660193382,0.003341556415796554,0.0038038776329249223,0.0018649301539119963
2015-09-14,-0.007681126433883615,-0.008486687300344756,0.0002967221042272574,-0.0001557794743006099,-0.00400671777607543
2015-09-15,0.004141171732048886,0.000297547053179601,0.003127343368564254,0.0015913660283358947,0.002289357045532159
2015-09-16,0.005744371723594478,0.006369100111969077,-0.00956559598245045,-0.011974962730311919,-0.0023567717192997037
2015-09-17,0.00731221778356055,0.008979272082129675,-0.004016063422793222,-0.009059480971140343,0.0008039863679391648
2015-09-18,0.0009932437470504063,0.005639747698467716,0.015805952041750074,0.005296094106644641,0.006933759398478209
2015-09-21,-0.0023020168760998646,-0.005600444112525166,-0.0014796777856249201,-0.0018104783919493039,-0.0027981542915498136
2015-09-22,-0.006805475340101713,0.009583384842933257,0.015646375148389898,0.007669388998164244,0.006523418412346421
2015-09-23,-0.006145952784663893,0.0030718487365464435,0.005157266367570433,0.002593447802927454,0.0011691525305951092
2015-09-24,0.00904765686930644,0.006395399424659833,0.009064037630456075,0.005224340361480994,0.007432858571475836
2015-09-25,0.002685539856014741,-0.00910912118468314,-0.0011538305175897248,-0.0026238809902521926,-0.002550323209127579
2015-09-28,-0.008658886703480143,0.006964981268042083,0.014226913824468564,0.00836120417154911,0.005223553140144903
2015-09-29,0.0020864939179911224,0.00832713423463968,0.002977205865886227,0.0016129479515450142,0.003750945492515511
2015-09-30,-0.007354299593233881,0.00013499903380897842,-0.0002751517526932915,-0.006722007340587817,-0.003554114913176503
2015-10-01,-5.837978271617839e-05,-0.0003556338048439051,0.01401184916799151,0.00672131514415013,0.005079787681145389
2015-10-02,0.0003801180736402621,0.0016223440486532955,0.001140579118684299,-0.0007317918148386259,0.0006028123565348076
2015-10-05,-0.0072769903817180084,-0.002922083920494036,-0.007298709182363289,-0.0076965211568845865,-0.00629857616036498
2015-10-06,0.003878552701832743,0.003472668126864197,-0.011913485624221315,-0.0024197769669413874,-0.0017455104406164407
2015-10-07,0.007269909701299464,0.008244338026727072,0.011506130286799096,0.0026894793341949983,0.007427464337255158
2015-10-08,-0.005615317295784058,-0.007665522495681218,3.071829230867748e-05,0.0014588305573524992,-0.002947822735451025
2015-10-09,0.009311317781235458,0.00908582897756939,0.0031343223294173083,-0.0047415793620712255,0.0041974724315377325
2015-10-12,-0.0019337461790762851,0.0007508236853803917,-0.001329878601507156,-0.003101512317004299,-0.0014035783530518373
2015-10-13,0.002070193704789292,-0.002101435466311188,-0.004797494392053342,0.0007898513737917244,-0.0010097211949458783
2015-10-14,-0.0025139480609044336,0.0007278038602417357,0.002231944007153163,-0.005179014080562823,-0.0011833035685180895
2015-10-15,-0.003068687867057885,0.007270416340612148,-0.00709171060879521,-0.011519163639109023,-0.003602286443587493
2015-10-16,-0.012732916072697581,-0.003546262419514969,-0.0022965686746636025,-0.001805486287603816,-0.0050953083636199915
2015-10-19,0.008799328802499512,-0.012272862475550494,0.0012771494079631205,0.008282172301455656,0.0015214470090919488
2015-10-20,-0.0075944653542419985,-0.004303041421588515,-0.00777514054356137,-0.006107769573773253,-0.006445104223291284
2015-10-21,-0.00198383403516128,0.007538028254869227,0.016194786525592714,0.001110938985786719,0.005714979932771845
2015-10-22,0.01363542149845129,0.004400583974338531,0.01698192028966536,0.0034701090486662384,0.009622008702780354
2015-10-23,0.00121740478232301,0.002529370049805094,0.025604661549213134,0.008637928596506975,0.009497341244462054
2015-10-26,-0.004650851709660246,0.004160995271394466,-0.002023150039038795,-0.002999934430644925,-0.0013782352269873749
2015-10-27,0.0066602095192447785,0.0022827793458423317,0.004042724533009174,0.001233035247003653,0.003554687161274984
2015-10-28,0.002656081886238043,0.0032953446268601107,-0.013296017621349998,0.0010012750077371864,-0.0015858290251286645
2015-10-29,-0.0065741359388121045,-0.009968680474837868,-0.003837334633468155,-0.0006826029062973054,-0.0052656884883538575
2015-10-30,-0.004554543152005965,0.003414450113365833,-0.00974828404170087,-0.003959264365735309,-0.003711910361519078
2015-11-02,-0.0037941189445310046,-0.0012900793523773187,0.0015359791286521877,-0.004757742123052213,-0.0020764903228270874
2015-11-03,0.0053699787421935975,0.0020750983203881817,-0.012886083878754735,-0.011201715694999436,-0.004160680627793098
2015-11-04,0.00021376494949482133,-0.0010678169267100731,-0.0007542911686563381,-0.00023818344665765758,-0.00046163164813231187
2015-11-05,0.001878918876571265,0.0059999385879884685,-0.006322469055434382,-0.0065594035221060495,-0.0012507537782451743
2015-11-06,-0.007353267005211678,-0.00047212449420824354,0.008663667291248357,-0.0010083485292298935,-4.251818435036447e-05
2015-11-09,-0.01721189890911758,-0.01463085848739353,-0.012624995528761103,-0.005984397068135147,-0.01261303749835184
2015-11-10,-0.002558720390783085,-0.00044077098502231485,-0.002590243224944017,0.004362997287134428,-0.0003066843284037471
2015-11-11,-0.004432121139769581,-0.006066292879747856,0.001673500918122962,-0.007267507981003042,-0.004023105270599379
2015-11-12,0.0030278419372400155,0.0015947525655619324,4.788928974542206e-05,0.007758914714043698,0.0031073496266477672
2015-11-13,-0.004055452117063026,0.010473266520805168,0.0008389205687589989,-0.006212261425472826,0.0002611183867570787
2015-11-16,0.000789437066963777,-0.005702203089509798,-0.006920674626389717,0.0007462976926076072,-0.002771785739082033
2015-11-17,0.004189074620550874,-0.002130170052315117,0.007921861736759407,0.0071915732576143965,0.00429308489065239
2015-11-18,0.010354112295943036,0.006191800789825781,0.013991432609269484,-0.005770990643865974,0.006191588762793082
2015-11-19,-0.0019253458403992382,-0.00534060523342639,-0.0005250491903843076,-0.0029097217833842746,-0.0026751805118985527
2015-11-20,-0.0008631048936481268,0.010429829055464593,0.0017229916165335491,0.0021871895010204382,0.0033692263198426132
2015-11-23,-0.0013258853094696467,0.00013778080572743513,0.0001910029473566533,0.0020815624623320003,0.0002711152264866105
2015-11-24,0.008457152748830238,0.011906320820494766,0.007176702808023743,0.004609884423736499,0.008037515200271312
2015-11-25,-0.007756051564298969,-0.0027107265417318804,0.005650737166859831,0.004599303650110645,-5.418432226509317e-05
2015-11-26,0.0017812681295653514,0.00562635609183447,0.00587327442294079,0.006846599313029873,0.005031874489342621
2015-11-27,0.002325514098699778,-0.0011915475122873805,0.002897511172449995,-0.013231295853189363,-0.002299954523581743
2015-11-30,0.002980200154695346,-0.019501837665309028,-0.017842634129746005,-0.0007273569997865107,-0.008772907160036548
2015-12-01,0.0036427053608675667,-0.005330617256468832,-0.006096197869284261,0.005705591633698651,-0.0005196295327967186
2015-12-02,-0.0030882109210087333,0.011789866299068757,0.0030586805194052565,0.0022401911854163627,0.0035001317707204103
2015-12-03,0.011618120789490254,0.004331873907374513,-0.0045157496854151165,-0.0005326473794212178,0.002725399408007108
2015-12-04,5.0724846669363455e-05,-0.00754531054369592,-0.003721263394169373,-0.004142781194705219,-0.003839657571475287
2015-12-07,0.006770504300312038,0.002335687266600576,-0.00024143210589161636,-8.507867742487284e-05,0.0021949201958990313
2015-12-08,0.001861854128843163,0.004135359336854695,-0.005978758836427563,-0.005875240409090427,-0.001464196444955033
2015-12-09,0.008032754507817711,0.00020228770491935403,-0.009356432788440207,0.0010119732546454427,-2.7354330264424637e-05
2015-12-10,0.003543588642228808,-0.007430305753248777,0.0005521610560548194,0.0038624316043784353,0.00013196888735332157
