date,carry,momentum,value,volatility
2015-06-24,-0.003712357629275458,-0.009966178758409031,0.00043712340509398996,-0.010483304023948571
2015-06-25,-0.001418304974968189,-0.0032643288107823396,0.002066992768806677,0.011895582212917854
2015-06-26,-0.009522953119517804,0.01621929521222881,-0.000832300636476104,0.00208685209303548
2015-06-29,-0.006874160788118583,0.0072781009915842436,0.0002658901454068967,-0.000368804467129722
2015-06-30,-0.009486925574514768,0.0008165776969319919,0.0034833132952662963,-0.0014176718128991322
2015-07-01,0.006070996728220753,0.008230266203239538,-0.0024643815309633916,0.009570683152784356
2015-07-02,0.00042647482162541184,0.0006482167555148146,0.0004959248904109244,0.0004158945056467556
2015-07-03,-0.012950666783292542,-0.0009985447873280455,-0.005355785886649817,0.00975801421329406
2015-07-06,0.008130414958606003,0.006263568327189115,-0.0008538697493555538,-0.006048089619622192
2015-07-07,-0.003087905006378024,0.013898493344982232,-0.002668789546079842,-0.014133572126316383
2015-07-08,0.005350827542426968,0.010803521795325254,0.00673686274866609,0.006230088025495971
2015-07-09,0.006207598386173905,0.000670538518374793,-0.008205182493966654,0.0001672862490000818
2015-07-10,0.003307863862097085,-0.0006468903959637525,-0.0006233444749584603,-0.005784708234109934
2015-07-13,-0.00480869371636013,0.013167039603362489,0.007597385479520569,-1.5882787476621148e-05
2015-07-14,0.0016076180254646349,-0.006566006399259132,0.0026702993997578155,0.010557895029685198
2015-07-15,-0.007446153899723467,0.0035471830979167565,0.0022560889705801612,0.003165639089335545
2015-07-16,0.008414088339242346,0.014552127485198067,-0.0008339347114906494,0.004039042032938147
2015-07-17,0.0006211685286302968,-0.004124807050577871,0.0011832566275240583,0.004028997171001488
2015-07-20,0.0012846434270849282,-0.005868268466402822,-0.00175424255942271,-0.0027354445210479444
2015-07-21,-0.004012219774653522,0.0024947770712396814,0.0017724483851723105,0.0058771056053231775
2015-07-22,-0.004088111740803157,-0.0037423508036015535,0.006318277807724952,-0.0009869751844375212
2015-07-23,0.0003506551462581697,-0.0009257260497695455,0.004632123274886575,0.007030852084290175
2015-07-24,0.005766040502944239,0.0004859732795028352,-0.003389743909956007,0.011551278466555527
2015-07-27,0.004481544884777586,-0.0028966128697467276,0.005795275387777645,-0.0032136534915545695
2015-07-28,0.0072535170159432815,0.01064799212569144,-0.003585931086724224,0.0034905498181257654
2015-07-29,0.0041109535198066436,0.018604364397104323,-0.0028692044705354285,0.008595259661962975
2015-07-30,0.00028673009016777083,-0.008389549285063986,-0.0003799486793371488,1.478856659824264e-05
2015-07-31,-0.0050944509655764456,0.002485215331960706,0.003931237021994327,0.0014292039243720747
2015-08-03,-0.002509220446899383,-0.0007393044788487622,8.182657282619536e-05,0.0013039297648862918
2015-08-04,0.0057491538112001556,0.0022035782737026255,-0.005510786514518842,-0.0033739264319321487
2015-08-05,0.0010301052544831836,0.008168871394678798,0.005291385766146206,0.010648112049524731
2015-08-06,0.0008530719878965241,0.005643164228517455,-0.005717846137611878,0.002579289438968898
2015-08-07,-0.005176320507304309,-0.0001377743702832489,0.012219353555488569,0.0018213254171425782
2015-08-10,-0.0041190660959016445,0.0031545230417053378,-0.001968300746357419,-0.0057644646789453075
2015-08-11,0.010715697666952505,0.00776768418386727,0.0014821464999829799,-0.0023509397414852476
2015-08-12,-0.0013539474148609961,0.011097373067909054,0.0013263101506582715,-0.01849683085769288
2015-08-13,0.012304692578294186,0.0015814364988059953,0.0014734760229392677,0.006520168880608779
2015-08-14,0.0025270141365579344,0.005528360324017669,-0.0015948938694596991,-0.00737877194379832
2015-08-17,0.001601163907365983,0.010321302565922131,-0.002491210233532471,-0.0043681439689186585
2015-08-18,0.006305096301899687,-0.00290071643598764,-0.001542239655337608,-0.0022388656376774517
2015-08-19,-0.00012490490495239555,-0.010715466671314271,-0.0020573604501665063,0.0013822081148383316
2015-08-20,0.0013161896808741465,0.008405951368057111,0.007457568888779219,0.009074900679986418
2015-08-21,0.004773261920369672,-0.000741142135370452,-0.0023922762798275206,0.0001072705950504119
2015-08-24,0.00312789384886449,0.006053564587719674,0.0025923429340634005,-0.0007270528282563154
2015-08-25,0.004134311199211308,0.009126107535584517,0.0036206415362701654,-0.00019207833098039393
2015-08-26,-0.003969243462530034,-0.005702972005716752,-0.002624870494368726,0.0015424511920495794
2015-08-27,0.002799018767778167,-0.009601726225608209,-0.0019159804334542036,0.0014597127918323633
2015-08-28,-0.004298399550488013,0.003337329071417233,-0.0011297131636662631,-0.004340521630015541
2015-08-31,0.00046602716224448764,0.0030459623070537042,-0.003294115657079711,-0.0014556742788842854
2015-09-01,0.00253839188653554,-0.005034631283217373,-0.0065310273616956075,-0.009219443074138526
2015-09-02,-0.0018902543202848482,-0.00892892793413597,-0.0012908875807049836,0.009989657107036073
2015-09-03,-0.006692991938443409,-0.0016782339603439059,0.008629218217085536,0.0024487804978542593
2015-09-04,-0.0016386164373779976,-0.0007981784416346686,0.0018174500335731117,0.01017463158376464
2015-09-07,-0.002454268037386213,-0.005003271980217979,-0.005415234931120909,0.0006185761950588243
2015-09-08,-0.0068284368490895645,-0.0029464783737525625,-0.00353473376444141,0.006444741061404635
2015-09-09,-0.002341981936834029,0.003078512296039312,-0.006316368006754252,0.0007890417267170734
2015-09-10,-0.005815801529303744,-0.0026795394995090148,0.008944810297024895,0.005593046263445302
2015-09-11,-0.00044206291415653455,0.022692593368482377,-0.003560698761493271,0.006991298292452168
2015-09-14,-0.007463372284235573,-0.0014074593035356326,-0.005291159000722242,0.0015436554905452486
2015-09-15,0.00047985126789378376,-0.0018536535942850728,0.004468228100505227,-0.003402593838016742
2015-09-16,0.0018342587390366204,0.006043884581899371,-0.0058328848355847325,-0.004490486050046302
2015-09-17,0.0004693048365791696,0.00471107393599823,0.005784951063686133,-0.0012952787923675223
2015-09-18,-0.0013823552132494206,-0.005808172211495647,0.0014199363687081332,-0.0017827054421885498
2015-09-21,-0.0011701613141285924,-0.00035721954121955846,0.0023065122483613564,-0.003382383319075566
2015-09-22,-0.0036607904445445246,0.0033220693029387223,-0.012002899607530341,-0.003622069041970113
2015-09-23,-0.005556547497036821,0.008722807561117521,-0.0016637310501715868,-0.0033642966916033854
2015-09-24,-4.3112426266369604e-05,-0.0038676069992543954,-0.0015105926326141389,0.0005826624625389789
2015-09-25,-0.0019102021725313405,-0.002704522165904259,-0.003940630694845235,-0.006922702443123187
2015-09-28,0.000503184487951403,0.0024462035685007574,-0.005612626575135798,0.004559648492285085
2015-09-29,0.004020238199123736,0.007122823967950362,0.0012995563389623908,0.003822492601733976
2015-09-30,0.01112512922289161,-0.0018106512061410534,-0.0040827660035582265,-0.009204359299328769
2015-10-01,0.008978369651161583,0.012681510810890601,-0.0035983989677369223,-0.0043639248760713395
2015-10-02,-0.0014199551876558601,0.008869798105021883,-0.005049208793921241,-0.011799717149333252
2015-10-05,0.011037572382810806,0.002486613008440528,0.0019176532236742428,-0.001230636031199959
2015-10-06,0.0025289246185901185,-0.010299441183386902,-0.003263682267440919,0.000630947307135632
2015-10-07,-0.01115445446450121,-0.001817623296699604,-0.0013566574813376289,-0.0018161413917021684
2015-10-08,-0.0025554090391049058,-0.006671243481121481,-0.007188127401083679,0.0008684822830044722
2015-10-09,-0.0013006199339812162,-0.009326970825980746,0.0003501336513350827,-0.0017697011704362366
2015-10-12,-0.002105119758310575,-0.014798264207652154,0.0028310700492315717,-0.007398306240654781
2015-10-13,0.0005163512742062079,-0.00535787910402885,-0.0014549060701919408,0.006913754950499467
2015-10-14,0.0028580910040168694,0.008210279624026292,0.0014215419784862932,0.0023768615060446832
2015-10-15,-0.008705695001130888,-0.0019226749570658789,-0.000799635727394433,0.007341988922111852
2015-10-16,-0.0023311466395346415,0.002154016563392857,0.0010030293723390094,0.006946050961684365
2015-10-19,-0.00046872041153066745,0.006094508640852026,-0.006719460536550098,-0.00968411659766365
2015-10-20,-0.011216721723122634,0.005801894825933333,0.002794667751154943,0.005380965443395694
2015-10-21,-0.0031868091785309653,-0.003644833602742663,-0.00038419057064924294,0.008662195817685937
2015-10-22,0.008669140638110256,0.0058566594288895395,0.0014240788992140043,0.008012296186200755
2015-10-23,-0.001079212285747792,-0.0024365907133760646,-0.0004160884824552443,-0.005872286216517467
2015-10-26,-0.0006750468218580637,-0.007521856306487582,0.004200031275598314,0.0032621243461981074
2015-10-27,0.007347811987739127,-0.011104979620399327,0.007706787787688292,-0.009434852482760641
2015-10-28,-0.005791540375416029,-0.004045750828041631,0.005330882767879459,0.0013534409833714403
2015-10-29,-0.001019146252607859,-0.005248392042516124,-0.005403740602642799,0.006795763942158063
2015-10-30,0.0041931963052431985,0.009767152639646452,0.001687272507924497,-0.01585261475133321
2015-11-02,-0.006022914663407261,0.003554099140926961,-0.0013788681009440802,-0.003353051801568761
2015-11-03,-0.005316133824447644,0.006933126971901782,0.0019247705496572313,0.0030071473374487356
2015-11-04,-0.0029680112439252862,0.0015340143122986665,-0.005251059704785924,-0.0007789678850771613
2015-11-05,-0.012439647892965543,-0.010676812973941886,-0.0011892473770080455,0.014250708877649591
2015-11-06,-0.008803715367124322,-0.008405064147779041,0.0009670991867712404,0.010616537436087618
2015-11-09,0.0012108624849403672,0.005214992966129095,-0.001250415002705909,-0.0030637295336362605
2015-11-10,0.0006109217603387823,-0.00430802573438273,0.0029970773548709806,-0.009637631393673504
2015-11-11,0.004649935162834169,0.0005751910861192649,-0.0007588834744034539,-0.00985790736111853
2015-11-12,-0.004698943359989349,0.008690560311932249,-0.0007343959921334615,0.0016703907952369268
2015-11-13,-0.004197660066576733,9.661754642184393e-05,-0.005388608192479917,0.0005992935257273232
2015-11-16,0.002053204486351024,0.0025443030902951237,-0.0035143393219606474,-0.0020523059046030096
2015-11-17,0.002885970729908157,-0.0011800631669466892,-0.0010492215293604402,0.011420805651753338
2015-11-18,-0.004554945594330623,0.007862929276622879,-0.004518722654019721,0.003928686514628487
2015-11-19,0.0037407627906198664,-0.0032725560853993202,-0.004769907411448425,-0.011822599222820506
2015-11-20,-0.0028755675446266783,0.0039835305356662664,-0.004210512628398314,0.0005816914855423681
2015-11-23,-0.007182148989554228,-0.001337217344727748,-0.004488175616794923,-0.0004678830113665626
2015-11-24,-0.00230539734803766,-0.008032562953663199,-0.0025354939115557625,-0.005604941173451959
2015-11-25,-0.0063696235011870645,0.007879220777025924,-0.0013406994578036991,-0.013213352694441991
2015-11-26,-0.0029164040379734283,0.0067029819967278515,-0.0029454345330295058,0.008986463268801774
2015-11-27,-0.004083310274807946,0.0038238563907151855,0.004246554338364047,0.0027011638338685987
2015-11-30,-0.0066724698732051535,-0.006297280038450952,0.004780283961546327,-0.004827668737991864
2015-12-01,0.005078382569511024,-0.0027119930527046074,0.0006657492768766045,-0.008316643662125709
2015-12-02,-0.002841337873562491,-0.005827144663078054,0.0010023986022326939,0.0005591854782952951
2015-12-03,0.0025132494812281714,-0.0031336575216487097,-0.0036209202851783134,0.0010963745132658463
2015-12-04,-0.004947944515035173,0.007848957684958118,-0.0003580895463564503,-0.001956810658229736
2015-12-07,0.002510878113751056,-0.00023455149602201448,-0.006532206867340786,-0.006368579396336602
2015-12-08,0.005488543519323074,0.0008871904349120785,-0.006626271209453765,0.002112672400290997
2015-12-09,-0.002596294099348744,-0.005821499667561474,-0.004479490902535384,0.005999576827912125
2015-12-10,-0.00962749186002675,-0.005562724521076432,0.0005805070636449696,0.00947017841342098
2015-12-11,0.002969290981751595,-0.005622172308729617,0.00621741381642726,-0.008130740398229835
2015-12-14,0.0015266808267757725,0.003714492520265504,-0.0034244623328017645,0.004185558311329523
2015-12-15,-0.0023694506447047977,0.005165996992625751,-0.007258381970344835,0.0020098565413732474
2015-12-16,-0.0018605333634680254,0.008347926480774754,-7.592291908380189e-05,0.007495377202320715
2015-12-17,0.0027380638251652606,-0.0005925592133371011,0.00325067723845718,0.0047643507871627305
2015-12-18,0.0025595500224560685,-0.015746109622376284,-0.0038302419630575914,0.008304635079035541
2015-12-21,-0.0060797292771763295,0.006477228050460648,0.002925810627118675,-0.004354514169492177
2015-12-22,-0.009776158135583623,-0.003682388185635486,0.008412060174532044,-0.005179663753256128
2015-12-23,-0.003771286722996352,-0.006683076872168787,0.004959137906198078,-0.0014574942697506382
2015-12-24,-0.0029295311447456946,0.010194318120367458,0.002417976351742147,-0.005515741450261557
2015-12-25,-0.005917919555308902,0.008407189754159813,0.00016715265496686352,-0.009294384119136677
2015-12-28,-0.008715578434467745,-0.007512271006398311,-0.0048579383524121195,-0.012276461825408619
2015-12-29,-0.005297534933242481,-0.006133563931506976,-0.0017507251535382818,0.010157460270766276
2015-12-30,-0.001134216360491369,-0.0008730238642095016,0.0021370214551957698,-0.0014239084263993603
2015-12-31,0.0022007648194335423,0.002264304138662133,0.0005903542623969737,0.01659879650651375
2016-01-01,0.004755629220221759,-0.007272053892947114,0.0015808887447566556,-0.004750420839958322
2016-01-04,0.002431253820299268,-0.00932631191975789,-0.004331117792335915,0.002063445374940762
2016-01-05,0.005188345567990127,0.003818510441271092,0.0035164693381408724,0.0022429113525830762
2016-01-06,0.0010624804951616595,-0.0032258529198090583,0.0033520072348671875,0.006149275396959849
2016-01-07,-0.00011557845664887583,-0.0005184822924506067,0.006465623246888948,-0.0001225306788973369
2016-01-08,0.0005784293518298455,0.0036895813542702654,-0.0002912250238166146,-0.0049220419364585715
2016-01-11,0.0020898278776176095,2.8714929843749303e-05,0.007468999025897986,0.004730691301754257
2016-01-12,-0.0027774114322150073,0.005403421534332629,0.0013314633389239197,0.007856557811673076
2016-01-13,-0.0024222710641451967,0.0016207330385166706,-0.00029637459636996916,0.00035087653834979656
2016-01-14,-0.0042259947450197476,0.0043313816753922365,0.0017718571033979876,0.007711341701530771
2016-01-15,0.0001498707400660968,-0.002582876557736945,0.003257177511776148,-0.004765226289598105
2016-01-18,0.005624922675419794,0.007879893981895921,0.005129115604537634,0.002259737908076961
2016-01-19,-0.0022324819129888305,0.001064314084137538,0.0016202755803168252,-0.0033608498711272562
2016-01-20,0.006865581444626078,0.0043605891729798,-0.00346889182128802,0.011297242058794663
2016-01-21,0.0006869463758508844,-0.007358721299949904,-0.0032210164909890963,0.008926701582992068
2016-01-22,0.00932492458108411,0.007366395374366428,0.0053772345943485424,0.007299692752791667
2016-01-25,0.002984580763820331,0.0026032925146764804,0.0022594527779064306,0.004416092658859768
2016-01-26,-0.0035079900326319908,0.00542371110518477,0.00593446738918807,-0.0012382345699741859
2016-01-27,-0.001366238926608985,0.0036358241646706623,-0.0024986302016325452,-0.007900911699765038
2016-01-28,0.00593859520052589,-0.0028566588201640306,0.00017379431488083718,-0.0036607502460483934
2016-01-29,0.0065837740745649945,0.0062722331079881006,-0.0008629581646148022,-0.007079384188576512
2016-02-01,-0.0015346490242910014,0.004291068899647995,0.000854542816319061,0.0006545882667119222
2016-02-02,0.001258493797349059,0.005611573620487117,-6.743681626017712e-05,0.0027000807027570154
2016-02-03,-0.004734596038725491,0.01817695543882728,-0.0010354372772650186,0.0012215580473038641
2016-02-04,0.003032327623931055,-0.002575533586803785,0.00013129917699785152,-2.5948352059349158e-05
2016-02-05,-0.004370190462866885,0.0033701259787774687,-0.006496887353034923,0.010516250654499685
2016-02-08,0.0041648544248919644,0.004773856503573635,-0.006846568449732967,-0.004755172039758123
2016-02-09,0.0071467256040252695,0.02935868977927721,0.004878769860228124,0.0062216604615057056
2016-02-10,0.002824871140570941,-0.005632480369971193,0.004080696332801322,-0.006607244022581575
2016-02-11,-0.005852925825699269,-0.008614705278069429,0.004002890586006372,-0.00034448432956501134
2016-02-12,0.0007042904995219026,0.00019217244064520894,-0.004402866164792899,-0.004024385436104424
2016-02-15,-0.0029021310312672627,-0.009536900130577525,-0.0019168403812014048,-0.006487838738377432
2016-02-16,0.003088378144334963,0.004926797447767769,-0.005074556490559559,-0.0017797905854880038
2016-02-17,0.009480299406583518,-0.006565340283748051,0.0018065512711802631,0.0006331316040173061
2016-02-18,0.0056644377892045355,0.002368267889501844,-0.0016251819116950006,0.00040058472883731044
2016-02-19,0.0006068497197686794,-0.00034186627597976646,-0.00517644582129607,0.0074585316455873536
2016-02-22,0.005532167939321623,-0.007009323188089002,-0.0011029025287350135,-0.0013505140161252957
